Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC26,OUT017,1940.1237
NCF43,OUT027,2879.4758
NCR50,OUT035,2608.48
FDE39,OUT018,1362.8964
FDN49,OUT027,1110.7084
DRG11,OUT035,1741.6719
NCA18,OUT049,1917.8235
FDM36,OUT018,3112.3845
FDW32,OUT017,1388.5095
NCQ18,OUT010,132.28487
FDX14,OUT027,2011.92
FDD46,OUT017,2356.682
FDI34,OUT019,56.58799
NCJ17,OUT035,1395.9836
FDB52,OUT035,4036.1626
FDV55,OUT018,2181.5686
FDC57,OUT046,3267.6584
FDB29,OUT046,2161.475
NCO43,OUT035,1693.1974
FDG44,OUT045,808.4892
FDJ34,OUT045,2032.8182
FDH40,OUT049,1353.6985
NCD07,OUT027,2671.962
FDB41,OUT017,776.9253
FDH47,OUT018,1222.3617
DRK37,OUT035,3499.7356
FDM25,OUT019,369.30536
NCX06,OUT045,3328.454
NCS05,OUT017,1996.5603
FDS39,OUT045,2024.5009
FDC47,OUT027,4896.9355
FDG20,OUT013,2821.2908
DRL23,OUT017,1773.3877
FDY33,OUT013,2922.048
NCH18,OUT045,3463.7305
FDX47,OUT035,2319.2454
NCB06,OUT045,3108.6775
FDP36,OUT049,738.475
FDW44,OUT018,2801.1294
NCU41,OUT018,2802.3496
NCS17,OUT046,1733.8489
FDD46,OUT035,2559.5535
FDE45,OUT017,3207.5823
FDI09,OUT017,3099.1274
NCJ54,OUT010,707.6939
NCA29,OUT018,3218.1318
NCN41,OUT027,3265.5283
FDY34,OUT035,3134.626
NCG55,OUT035,2107.4785
DRM49,OUT046,680.7463
NCB42,OUT049,1983.1124
FDE58,OUT045,1988.4103
DRJ25,OUT013,782.294
FDS47,OUT010,247.11505
FDY21,OUT049,3046.0007
NCI54,OUT013,1878.0483
FDO24,OUT017,2710.637
FDY43,OUT035,2971.943
FDF35,OUT018,1332.1013
NCP29,OUT019,170.51648
FDN28,OUT027,2786.755
FDJ50,OUT018,665.84076
FDQ14,OUT027,3704.8958
FDC37,OUT035,1887.8103
FDN08,OUT046,2173.4753
FDD04,OUT035,2169.84
FDW34,OUT018,2386.2266
FDP04,OUT017,1015.78845
NCG07,OUT017,3477.9316
NCN14,OUT018,2741.3616
FDJ16,OUT045,773.70575
NCM42,OUT045,1609.4365
NCF19,OUT046,751.2681
FDY21,OUT018,2853.2996
FDY19,OUT035,2099.206
FDV09,OUT045,2374.423
FDA28,OUT013,2118.7922
FDC38,OUT018,1399.5746
FDL28,OUT045,4149.712
NCH43,OUT049,3489.1577
NCN53,OUT045,694.08417
NCW05,OUT017,1772.8344
NCO30,OUT018,2822.0413
FDT04,OUT019,90.58872
FDB27,OUT018,3396.149
NCK07,OUT013,3036.2666
NCA53,OUT013,724.20764
FDB33,OUT018,2875.3
FDU37,OUT017,1321.081
FDR13,OUT035,2106.508
FDE45,OUT049,2891.3718
FDV37,OUT017,3405.313
FDX44,OUT019,276.0626
NCL06,OUT017,3212.9607
FDJ28,OUT045,3103.2676
FDX55,OUT049,3246.398
NCK17,OUT018,486.2027
FDH52,OUT035,1002.2898
FDN13,OUT027,2805.7944
FDK44,OUT018,3066.648
FDU16,OUT046,1458.859
FDZ07,OUT017,993.97
NCN06,OUT027,4543.874
FDH02,OUT010,178.66676
NCW18,OUT045,2933.7842
FDH57,OUT013,2041.1405
FDV35,OUT045,2538.1846
NCU29,OUT013,2518.8228
NCP02,OUT046,898.5262
FDN44,OUT013,2851.258
FDX03,OUT018,464.81555
FDR11,OUT010,489.26025
FDA36,OUT046,2777.2732
FDP58,OUT027,4617.03
FDH31,OUT045,1518.5577
FDH34,OUT035,3161.628
FDS13,OUT035,3429.349
FDT01,OUT018,3200.6726
FDY09,OUT049,3276.9236
FDV33,OUT027,6051.395
NCW29,OUT010,229.40195
NCN17,OUT045,1662.2402
FDX01,OUT046,1904.6854
FDL03,OUT049,3153.3826
DRL59,OUT049,902.2729
DRM11,OUT027,4637.994
FDA43,OUT049,3331.7812
FDZ56,OUT010,444.45587
FDI44,OUT018,920.6017
FDB50,OUT013,1245.9039
FDU15,OUT019,78.8629
NCJ19,OUT019,205.32121
FDD48,OUT013,2189.3496
NCW42,OUT035,3455.3716
FDL24,OUT017,3131.72
NCB30,OUT013,2737.8599
FDK25,OUT013,2926.0527
FDW28,OUT049,3146.3718
FDD47,OUT017,3976.088
FDK16,OUT019,260.6222
FDW37,OUT046,1560.4983
FDA48,OUT035,3572.8284
FDA14,OUT017,2209.846
FDV15,OUT013,1775.779
FDN22,OUT049,3815.0964
NCD55,OUT045,683.8345
FDY43,OUT013,2940.3772
NCU05,OUT017,1220.0062
FDF10,OUT035,2515.9094
FDR39,OUT018,3055.827
FDG40,OUT013,553.4043
FDZ28,OUT019,384.76718
FDE02,OUT045,1434.583
FDU60,OUT049,3448.2935
FDM21,OUT013,3753.701
FDV52,OUT019,313.03967
NCW06,OUT013,2898.9365
FDX36,OUT035,3358.6216
FDT35,OUT027,4821.117
NCL19,OUT010,379.8679
NCD31,OUT046,2981.5945
FDE53,OUT019,278.27148
FDW58,OUT019,321.5017
DRF48,OUT046,2556.556
FDW57,OUT035,3335.8965
DRH13,OUT017,1746.0665
FDT33,OUT013,3033.5232
DRK47,OUT027,4207.4546
FDY22,OUT010,411.6723
FDC35,OUT019,795.37683
FDO03,OUT013,4283.445
FDF24,OUT045,1303.024
FDF56,OUT018,2749.3826
FDD28,OUT013,782.88605
FDG53,OUT027,3305.7185
FDO27,OUT019,215.05214
NCF54,OUT018,3609.6714
FDC20,OUT027,1819.6022
FDU10,OUT046,656.52625
DRA24,OUT018,2662.7007
FDA02,OUT010,366.11197
FDG10,OUT017,870.0509
FDW39,OUT010,635.1682
FDP04,OUT019,209.30103
NCM55,OUT013,3396.675
FDG47,OUT045,4066.4114
NCU41,OUT017,3372.1282
NCK31,OUT017,762.56714
FDZ46,OUT045,1723.584
FDU13,OUT027,4144.751
NCF19,OUT045,705.6024
NCJ43,OUT013,3461.3628
NCJ05,OUT045,2637.2344
FDS04,OUT027,3410.727
FDX28,OUT010,170.96309
FDB41,OUT027,927.2125
FDG53,OUT046,2145.9148
FDL15,OUT010,553.13995
FDQ08,OUT049,1052.1841
DRN36,OUT013,1413.2882
FDI46,OUT013,4929.3237
FDG16,OUT027,5057.515
FDV32,OUT013,826.68243
FDF44,OUT010,239.88336
FDK04,OUT018,656.3412
NCA41,OUT013,3269.0713
FDD51,OUT017,677.28796
NCZ53,OUT045,3211.8672
FDP01,OUT027,4444.651
FDY25,OUT049,3131.4958
FDB17,OUT018,2777.9072
NCV54,OUT018,1419.4581
FDJ32,OUT017,1012.8241
FDA37,OUT049,2027.6605
FDG35,OUT035,3513.0642
NCM05,OUT018,3514.4058
FDG45,OUT046,3455.377
FDH28,OUT013,685.1987
NCE18,OUT049,4741.216
FDH38,OUT045,1807.4353
FDR56,OUT013,2778.056
FDH17,OUT027,2773.1587
FDD39,OUT049,3324.2744
FDB41,OUT049,828.9981
NCR53,OUT046,3530.8992
FDX46,OUT017,859.3214
FDV28,OUT049,663.7459
FDA08,OUT018,2493.8542
FDH45,OUT017,681.3888
NCS38,OUT010,132.09373
FDD40,OUT010,687.2669
DRM59,OUT035,2081.5068
NCJ43,OUT018,3450.9097
NCN29,OUT013,699.3079
NCC19,OUT045,3145.1975
FDR56,OUT035,3106.8252
FDZ43,OUT049,3817.2397
FDJ32,OUT010,165.86415
DRH03,OUT017,1482.4702
NCZ54,OUT035,3190.1812
FDE26,OUT017,2437.8013
FDS03,OUT045,971.48566
DRZ24,OUT019,282.69382
FDO48,OUT027,4392.501
FDW39,OUT049,2860.9475
NCK05,OUT049,987.3573
NCK30,OUT017,4283.3975
FDT27,OUT018,3325.6528
FDS08,OUT019,257.10168
NCJ19,OUT049,965.31525
FDC58,OUT045,635.01245
DRE37,OUT013,3428.6118
FDW02,OUT035,2533.4033
FDJ02,OUT010,459.588
FDX09,OUT045,3358.262
FDT31,OUT010,631.6489
FDI24,OUT049,3244.792
FDY09,OUT045,3384.8564
FDV28,OUT045,627.23785
DRM47,OUT049,3101.1091
FDT52,OUT019,674.72205
FDI48,OUT018,649.47516
FDY55,OUT017,3898.6199
FDU48,OUT013,2181.766
FDN25,OUT045,726.86285
FDP20,OUT049,2138.5757
FDJ15,OUT013,3632.9404
FDD04,OUT018,1334.0737
FDY58,OUT045,3667.7466
FDR37,OUT018,3058.6445
FDF44,OUT013,2112.1458
FDD32,OUT045,1365.724
FDR57,OUT017,2388.601
DRG39,OUT027,1681.1196
FDX15,OUT017,3120.787
DRN37,OUT045,2766.8032
FDW40,OUT027,3620.574
FDB32,OUT049,1614.041
FDM40,OUT018,1423.7407
FDE39,OUT027,2595.644
DRH49,OUT017,1331.4587
FDT46,OUT049,736.30096
NCF06,OUT035,3310.921
FDP07,OUT017,3215.3833
FDC04,OUT013,3457.5754
FDZ32,OUT017,1837.271
FDD50,OUT045,3342.3132
FDU56,OUT017,3377.5227
FDV34,OUT017,1136.8684
NCY41,OUT013,655.6663
NCK18,OUT046,2722.5962
DRH25,OUT049,892.26575
FDT57,OUT046,3166.5698
FDV56,OUT018,1331.6437
FDV12,OUT045,1722.8453
FDN52,OUT017,1302.1521
FDX38,OUT035,749.93396
FDE47,OUT018,1409.564
NCO07,OUT013,3668.4912
FDV09,OUT027,3907.8513
FDZ23,OUT019,577.1942
DRH51,OUT018,994.8287
NCY54,OUT045,3470.677
DRG49,OUT013,4587.737
NCC19,OUT049,3437.8662
NCV53,OUT045,4268.8086
FDZ47,OUT019,361.0448
NCO26,OUT018,1555.9932
NCP02,OUT045,1027.5984
NCW30,OUT018,3483.5474
NCN55,OUT046,3109.54
FDB20,OUT010,164.37463
DRL11,OUT013,2526.3352
DRD60,OUT045,3189.7786
FDW14,OUT010,197.12373
FDL27,OUT010,93.507225
FDU09,OUT018,749.6569
DRH36,OUT027,1823.4932
FDP34,OUT027,4751.3804
FDE04,OUT017,3056.2898
FDZ57,OUT027,3410.68
FDF02,OUT010,360.08032
FDG28,OUT045,4699.728
NCI31,OUT046,684.3894
FDT43,OUT013,801.2748
FDU20,OUT046,2227.1394
FDD53,OUT013,690.42676
FDW15,OUT045,2282.9387
NCT53,OUT045,2882.7449
NCG55,OUT027,2513.947
FDD48,OUT035,2164.8132
FDG47,OUT049,3007.7722
FDI21,OUT017,1158.3689
FDT27,OUT017,3637.0308
DRO35,OUT013,2021.1796
FDD33,OUT017,3929.4897
FDC04,OUT035,3504.6846
FDY34,OUT013,2830.1572
DRJ49,OUT049,2009.4886
FDE05,OUT049,2462.24
FDU31,OUT017,3748.7087
NCN19,OUT027,4823.2554
FDK56,OUT027,5794.595
FDK58,OUT017,1866.4851
NCJ42,OUT035,1867.4077
FDZ34,OUT027,5434.375
FDA52,OUT018,2751.6409
NCR29,OUT013,787.9566
FDT48,OUT035,3269.4995
DRJ51,OUT019,413.31467
NCS54,OUT046,2814.0723
FDV01,OUT035,2614.353
DRG51,OUT027,4083.1726
NCG42,OUT013,2156.8813
FDA51,OUT049,2037.9344
FDV19,OUT010,359.85162
NCT18,OUT045,3332.7603
NCS41,OUT045,3419.614
FDO03,OUT046,3862.3997
FDL12,OUT010,243.5683
FDY37,OUT010,365.3308
FDI58,OUT049,1536.757
FDT28,OUT018,2106.8867
NCC42,OUT010,357.5997
FDO01,OUT017,1966.1714
FDJ02,OUT013,2392.1777
FDQ04,OUT018,363.47073
DRL47,OUT013,2028.0884
FDZ32,OUT035,1896.2754
FDC35,OUT035,3907.465
FDX14,OUT045,1146.7386
FDZ35,OUT013,1859.8843
FDL14,OUT013,2145.2363
FDO04,OUT049,907.73236
DRK11,OUT017,2065.6462
FDB44,OUT018,3384.6409
FDZ50,OUT049,3513.5168
FDI12,OUT027,2192.3826
FDU43,OUT017,3618.5098
FDD58,OUT010,110.445465
FDB27,OUT017,3607.1233
FDB04,OUT018,1064.3148
NCO17,OUT013,2105.9524
FDL12,OUT017,865.9258
DRJ13,OUT049,2864.4534
FDD57,OUT045,1619.166
FDW19,OUT035,1929.9238
DRD27,OUT018,1132.0166
FDH27,OUT027,3975.9421
NCW30,OUT027,5922.3716
FDR40,OUT018,870.2589
FDG05,OUT013,2516.515
NCY41,OUT019,101.26503
FDI38,OUT018,3835.121
FDR20,OUT046,731.51416
FDE09,OUT017,1745.4021
FDN50,OUT019,226.03345
DRF27,OUT045,2264.109
DRF51,OUT013,549.505
NCO02,OUT019,211.96242
FDB51,OUT027,1797.2266
FDJ50,OUT013,807.52814
FDN52,OUT013,1335.731
FDX14,OUT013,1271.4784
FDT27,OUT019,706.92017
FDV10,OUT013,684.2734
FDU33,OUT046,725.7032
FDU58,OUT046,2876.7095
NCP42,OUT027,5395.0015
FDL51,OUT027,5226.323
DRH15,OUT027,1086.7081
FDU16,OUT017,1402.9102
FDW15,OUT017,2341.127
FDQ44,OUT045,2043.87
NCI06,OUT027,5365.1904
DRK23,OUT019,746.4627
FDC28,OUT035,1806.0872
NCY17,OUT019,114.36282
NCV05,OUT018,2367.1458
FDM34,OUT019,367.1271
DRD60,OUT027,5924.5415
FDT38,OUT046,1383.6748
FDQ57,OUT018,1998.379
FDE59,OUT027,992.8301
NCM43,OUT046,2875.3665
DRI51,OUT049,3594.0693
NCG30,OUT017,2136.558
NCK54,OUT035,2160.8918
FDQ16,OUT019,284.49176
FDI36,OUT013,2678.7761
FDX16,OUT027,3992.7341
FDA34,OUT046,2983.085
FDJ48,OUT018,3437.2234
FDU47,OUT035,2067.2837
FDS39,OUT046,2124.5405
FDD11,OUT046,3244.4788
FDM16,OUT027,1867.2286
FDU56,OUT018,2895.6594
FDQ32,OUT017,2168.221
DRK35,OUT013,583.3291
FDA58,OUT049,3659.5896
DRG48,OUT019,324.46744
FDT59,OUT010,320.11728
FDQ31,OUT019,185.15874
FDS51,OUT018,755.2158
FDW32,OUT027,2228.0698
FDI15,OUT027,4882.2275
NCV30,OUT017,949.81177
DRG25,OUT049,3425.3655
FDT02,OUT013,566.31885
FDO33,OUT027,3049.772
FDP38,OUT035,727.7209
FDZ45,OUT035,2522.2498
NCA54,OUT027,5365.1904
FDU33,OUT017,832.2508
FDN58,OUT017,2902.3418
FDI05,OUT045,1188.354
FDM57,OUT019,232.84457
NCS42,OUT027,2428.2092
FDB57,OUT045,3388.0706
FDC03,OUT045,3171.6567
FDZ58,OUT013,2189.259
NCK29,OUT045,2133.2
NCR53,OUT045,3633.7673
FDE26,OUT027,4370.1724
FDU52,OUT049,2291.6113
FDE41,OUT027,2204.2493
FDU38,OUT018,3037.1782
FDA52,OUT017,3172.4856
FDW46,OUT046,1081.3654
DRI59,OUT035,3218.8386
FDT38,OUT035,1346.1957
FDL33,OUT018,3206.7905
FDQ01,OUT027,6864.701
FDJ08,OUT046,2808.4333
FDQ47,OUT049,651.17914
NCZ18,OUT013,5794.0493
FDE29,OUT017,981.6307
FDF10,OUT027,4322.4985
FDC48,OUT049,1350.9512
FDY58,OUT013,3775.8293
NCX30,OUT010,975.3252
FDV11,OUT013,3220.0364
FDT46,OUT046,748.4731
DRD01,OUT019,149.66216
FDQ11,OUT013,4255.911
NCM41,OUT017,1499.1376
NCC55,OUT013,573.77
FDG45,OUT027,5522.92
NCQ54,OUT049,3144.6582
FDM34,OUT045,2087.0225
FDD17,OUT019,365.70682
FDN38,OUT027,6618.343
FDB53,OUT018,2070.7554
NCL06,OUT035,3171.6643
NCV18,OUT019,198.49742
FDX25,OUT013,3536.2817
FDB39,OUT046,900.1612
FDC33,OUT049,2988.0605
NCO14,OUT018,540.93555
FDA58,OUT027,4774.3105
NCQ02,OUT017,3563.3132
NCR53,OUT017,3956.7122
FDN52,OUT046,1306.492
FDG26,OUT046,4080.4265
FDE23,OUT027,1364.7646
DRI37,OUT013,949.8534
DRH37,OUT018,2693.5996
FDO01,OUT035,2125.7742
FDK45,OUT049,1990.7296
FDP23,OUT049,3503.241
FDM33,OUT035,2793.029
FDD36,OUT017,2063.9727
FDL56,OUT017,1322.1241
FDT27,OUT010,835.92804
FDG52,OUT017,661.2285
NCL42,OUT035,3280.5679
DRJ24,OUT046,2885.7854
FDV38,OUT046,877.0453
FDT35,OUT045,3380.1123
FDY51,OUT045,3311.7573
FDC37,OUT017,1735.9349
NCP43,OUT013,3102.7202
FDO33,OUT045,1788.1173
FDW04,OUT018,1217.9706
NCC31,OUT046,2263.6792
FDK22,OUT049,3636.871
FDJ50,OUT017,924.90497
FDV13,OUT017,1412.853
DRL60,OUT017,2161.3083
FDW03,OUT017,1877.8389
FDY27,OUT035,2860.3982
FDB39,OUT027,1681.1196
FDU59,OUT045,2757.211
FDZ57,OUT049,2217.792
FDO21,OUT049,3419.9568
FDS43,OUT018,2552.0828
FDU28,OUT010,861.54095
FDC51,OUT010,250.89667
FDW16,OUT010,238.04167
FDP32,OUT010,229.26616
FDB60,OUT019,292.47684
NCQ30,OUT046,1924.4225
FDD26,OUT049,3232.7422
FDI44,OUT045,1253.1746
DRH23,OUT046,854.9738
FDO44,OUT046,1898.719
FDG04,OUT046,3091.2537
FDM32,OUT027,2717.8318
FDM09,OUT013,3257.3972
FDZ47,OUT013,1624.5981
FDM40,OUT027,3294.4333
FDY48,OUT017,1763.5334
NCM30,OUT045,740.60596
FDX36,OUT010,723.13727
DRF03,OUT017,712.4037
FDN51,OUT049,4183.1924
FDM57,OUT049,1369.3738
FDB35,OUT049,1548.2437
FDY13,OUT027,2063.9946
FDA37,OUT017,2064.103
NCX53,OUT017,2261.6282
FDD59,OUT018,891.0579
FDX10,OUT019,104.86531
FDC03,OUT018,2960.3838
FDW43,OUT035,3581.7307
FDW10,OUT046,2643.584
FDY14,OUT027,6099.5293
FDV43,OUT045,728.39166
FDO40,OUT013,2471.0913
FDP46,OUT027,2692.0518
NCE43,OUT019,535.49396
FDD05,OUT035,2094.3992
FDJ60,OUT010,608.9931
DRE27,OUT018,1162.5436
FDO11,OUT035,5242.378
DRG11,OUT027,2676.8691
FDK33,OUT010,937.05096
DRM23,OUT045,3254.5088
FDJ02,OUT027,4725.569
NCZ05,OUT045,1654.6925
NCL30,OUT013,2090.3765
FDZ19,OUT018,2896.6597
FDM45,OUT049,2072.8713
FDO36,OUT046,2822.164
NCK31,OUT045,672.50006
DRJ37,OUT045,2269.547
FDP24,OUT018,1487.5216
FDF46,OUT013,2067.0076
FDX46,OUT019,222.26416
NCL18,OUT045,3049.9246
FDJ26,OUT013,3429.3608
FDJ07,OUT045,1964.4062
FDY15,OUT013,2175.6816
DRG01,OUT045,1213.6073
FDF58,OUT045,1000.33527
FDZ14,OUT019,308.68204
FDP31,OUT049,1021.8131
FDH45,OUT013,660.5715
FDA09,OUT010,573.9097
FDW31,OUT035,3231.3503
FDA57,OUT046,718.7749
NCE55,OUT035,3166.13
FDC17,OUT019,376.90167
FDC59,OUT013,897.1168
FDA22,OUT013,3110.04
FDK52,OUT035,3632.9402
NCM26,OUT046,2187.8435
NCT53,OUT035,3157.8706
FDW45,OUT018,2320.242
NCI18,OUT035,3285.9795
FDE38,OUT018,3039.8147
FDF08,OUT019,185.15874
FDY58,OUT010,417.76016
FDF58,OUT019,211.69885
FDX39,OUT017,4649.025
FDB44,OUT049,3748.712
FDF28,OUT013,2061.1028
FDE39,OUT013,2005.5243
FDT37,OUT018,4211.081
FDZ45,OUT017,3766.1006
FDO40,OUT035,2473.3872
FDM57,OUT027,2227.2195
DRG36,OUT017,3739.5427
FDY36,OUT010,260.73282
DRL60,OUT027,4474.2593
FDS25,OUT019,253.97263
DRF49,OUT027,2973.5347
FDP16,OUT045,4091.088
FDS60,OUT049,2642.8997
FDU15,OUT027,1095.6398
FDK43,OUT046,2092.567
FDN25,OUT046,751.1111
FDE53,OUT049,1694.368
FDB22,OUT013,2564.081
FDE39,OUT017,2033.4167
FDX35,OUT035,3522.958
NCG54,OUT049,3163.106
FDH27,OUT035,2271.8342
NCK42,OUT013,3195.4683
FDS25,OUT049,1722.7518
FDI10,OUT018,3397.569
FDU35,OUT035,1691.714
FDI04,OUT017,3705.0903
DRK23,OUT035,4588.6846
FDB53,OUT019,418.46878
FDY02,OUT049,3936.3088
FDM60,OUT035,685.1648
NCJ31,OUT010,485.06915
DRP35,OUT017,1859.9763
NCQ30,OUT018,1411.1758
DRL11,OUT010,416.3269
FDU01,OUT013,3444.8628
FDR39,OUT035,3486.7039
FDO08,OUT046,2734.56
FDC02,OUT045,3921.219
NCZ29,OUT035,2100.6345
FDF29,OUT010,235.68988
FDZ23,OUT017,3335.716
NCU53,OUT018,2707.4875
NCW30,OUT013,3555.8892
NCM26,OUT027,4695.209
FDV50,OUT027,3262.2703
FDW15,OUT049,2372.5583
FDI35,OUT027,5329.565
FDO11,OUT017,5756.5825
FDN48,OUT046,1569.5765
NCA17,OUT049,2057.9849
NCN54,OUT013,1134.4454
FDP22,OUT013,730.79443
NCB54,OUT035,2084.119
FDD08,OUT045,554.4985
DRM48,OUT010,137.1793
FDG41,OUT027,2450.2637
FDE44,OUT027,1474.3843
FDE26,OUT035,2469.0996
NCS38,OUT013,2108.1804
NCJ54,OUT018,3241.1567
FDI40,OUT019,266.25244
FDN45,OUT018,3164.1716
FDU43,OUT046,3376.143
FDI04,OUT010,522.6174
NCC07,OUT018,1405.4191
NCC07,OUT019,251.3343
NCD18,OUT045,3138.5808
FDU55,OUT035,4102.7217
FDX59,OUT035,625.6371
FDR52,OUT049,3070.5994
NCP17,OUT013,837.343
FDQ32,OUT045,2166.6365
NCT17,OUT049,3678.0513
FDO10,OUT049,896.91266
FDE32,OUT049,662.5736
FDN44,OUT045,2883.535
FDH02,OUT035,1396.5005
FDK60,OUT013,1709.9513
FDS24,OUT019,275.45486
FDL03,OUT010,633.1649
FDB46,OUT027,4860.808
FDO48,OUT049,3346.4878
FDZ39,OUT049,1727.3335
FDT02,OUT027,1026.1339
FDC50,OUT013,1547.5347
FDP39,OUT035,800.17957
DRG15,OUT018,770.871
FDP10,OUT018,1372.0269
FDF53,OUT027,5376.247
FDN34,OUT045,3434.4067
FDK02,OUT045,2012.3203
FDC23,OUT045,3702.4158
FDJ10,OUT019,362.89413
FDE53,OUT035,1823.681
FDR25,OUT035,3730.617
FDW50,OUT046,2811.347
FDS09,OUT049,719.41785
FDW49,OUT010,828.3065
FDU51,OUT046,2819.8237
FDF28,OUT018,1359.9347
NCY30,OUT018,2788.8892
FDD44,OUT045,4228.967
FDX09,OUT017,3421.0017
NCF30,OUT013,2084.8118
FDZ50,OUT019,595.2506
FDW37,OUT013,1363.4869
FDD11,OUT049,3530.992
DRH39,OUT018,830.57104
FDA36,OUT049,2518.2524
NCG43,OUT049,1530.8373
FDF02,OUT035,1901.0619
FDP57,OUT027,2826.9946
NCE42,OUT017,2095.2268
NCR38,OUT027,6359.1455
FDP03,OUT019,279.89346
FDO51,OUT035,757.92523
NCQ42,OUT046,2071.5627
NCM41,OUT046,1423.957
FDH48,OUT027,2028.693
DRF60,OUT046,4427.349
FDJ27,OUT035,1822.635
FDQ14,OUT013,2390.086
FDN27,OUT017,1970.264
NCQ02,OUT046,2994.4834
FDJ33,OUT049,2114.6675
FDP07,OUT027,5911.793
DRE01,OUT049,4057.9932
FDU36,OUT045,1296.695
FDL28,OUT017,3939.2195
NCX53,OUT046,2507.8638
FDZ39,OUT013,1678.1185
NCP42,OUT013,3101.806
FDJ14,OUT035,1316.4398
FDK04,OUT049,851.8418
NCC19,OUT017,3382.5764
FDS09,OUT018,625.11224
FDZ02,OUT046,1482.1146
FDD35,OUT018,1365.4912
NCY42,OUT017,2299.7336
FDB05,OUT045,4024.621
FDF20,OUT035,3091.5762
NCO41,OUT018,1158.371
FDC40,OUT027,2062.8413
FDV58,OUT045,2183.213
FDZ57,OUT045,2088.2344
DRM35,OUT046,2326.588
DRN36,OUT018,1222.056
FDQ13,OUT046,1286.6902
DRO35,OUT010,231.57079
NCD43,OUT035,1817.7046
FDA51,OUT018,1546.467
NCX17,OUT027,5582.319
NCZ17,OUT049,691.01666
FDR11,OUT027,4862.903
FDW34,OUT049,3708.5896
FDN50,OUT017,1566.6149
FDS09,OUT046,690.7477
FDS48,OUT018,2217.7961
FDL44,OUT049,3003.8696
DRF48,OUT018,2814.1812
FDA14,OUT018,1841.8524
NCD30,OUT049,1710.1969
FDI16,OUT017,753.89124
NCG06,OUT035,3259.6418
DRZ24,OUT035,2067.7817
NCS17,OUT045,1549.5427
FDB37,OUT045,3705.7258
FDE10,OUT035,2113.2573
FDC57,OUT045,3391.1528
FDM12,OUT018,2845.9426
FDE24,OUT049,2018.4253
FDW22,OUT045,3425.3276
DRD01,OUT027,1268.4645
NCZ18,OUT027,6355.466
FDN49,OUT045,695.6409
FDR22,OUT035,2115.7854
FDV08,OUT019,125.035645
FDY39,OUT046,3044.4329
FDV36,OUT049,2182.0745
FDO60,OUT045,835.6835
FDU04,OUT027,3296.9617
FDR20,OUT027,1533.174
FDW19,OUT019,261.69666
FDU40,OUT049,2508.5645
FDK15,OUT045,1452.3982
DRF15,OUT035,2053.1807
FDQ25,OUT017,3107.6248
FDI48,OUT019,190.5619
FDS49,OUT046,1236.9403
FDV22,OUT046,2939.987
NCV42,OUT046,1560.415
FDX26,OUT046,3325.1274
FDI33,OUT018,1137.9979
FDZ14,OUT049,2111.5696
FDG10,OUT013,738.011
FDM38,OUT018,617.5691
FDG26,OUT027,5620.6187
FDH46,OUT035,1871.1422
FDN13,OUT018,1042.1492
FDU57,OUT035,2423.1018
NCI06,OUT046,2636.9675
FDM38,OUT045,889.0621
NCG42,OUT010,289.46173
FDL39,OUT045,3240.6663
FDT31,OUT019,255.8183
FDV59,OUT013,3690.063
FDB49,OUT035,1769.1302
FDD58,OUT049,1709.0079
DRN59,OUT046,734.6069
FDX48,OUT049,2689.1226
FDQ11,OUT049,3665.7517
FDY12,OUT049,845.06476
FDQ11,OUT045,3793.0442
DRI11,OUT017,1869.6793
FDY32,OUT027,4715.7505
FDS51,OUT045,1001.7703
FDR19,OUT010,339.7492
DRB13,OUT018,3031.1577
FDS21,OUT035,1019.6001
FDQ40,OUT045,3150.035
NCE55,OUT013,3166.8254
FDX43,OUT027,4800.4497
FDS12,OUT049,2042.3934
DRK01,OUT027,2758.133
FDN25,OUT017,717.9268
FDB60,OUT046,2679.4321
FDQ13,OUT017,1290.8842
DRK13,OUT045,3552.6104
DRF25,OUT018,472.50912
NCD42,OUT019,97.181885
FDW25,OUT045,1415.3333
NCV29,OUT027,5183.6836
NCK42,OUT035,3486.0083
DRJ13,OUT027,5225.078
DRD15,OUT017,3147.766
FDM27,OUT045,2378.2854
FDZ50,OUT018,3245.1443
FDC04,OUT046,3210.2505
FDF50,OUT049,3305.833
FDP15,OUT045,4065.3384
FDK46,OUT035,4146.108
FDZ56,OUT018,2656.505
FDY60,OUT049,2284.846
FDB10,OUT035,3707.4026
FDR57,OUT045,2467.6257
FDU58,OUT049,3046.4944
FDH02,OUT046,1353.3691
FDP48,OUT013,3398.9844
FDI46,OUT035,4055.316
FDW56,OUT013,3916.8433
NCM19,OUT010,312.29013
FDS50,OUT027,5088.038
FDK24,OUT013,690.41876
FDO36,OUT017,3332.9797
FDK45,OUT027,2845.695
NCL05,OUT045,740.8612
FDL32,OUT018,1503.3208
FDA28,OUT049,2117.704
FDY36,OUT018,849.8859
FDP32,OUT018,1476.142
FDL50,OUT046,2138.8071
DRC24,OUT049,2307.7554
NCS18,OUT017,1851.9666
FDD16,OUT017,1217.0494
NCV18,OUT013,1354.8004
FDX07,OUT046,3327.5022
NCZ05,OUT027,2821.473
NCI31,OUT013,630.9129
FDK14,OUT049,1273.7281
NCR06,OUT045,680.16815
NCF54,OUT049,3136.756
DRG23,OUT010,438.6131
FDD53,OUT046,712.1558
NCM31,OUT027,3348.3865
