Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU31,OUT018,2787.9281053099194
NCQ17,OUT019,1615.5796831434836
FDN01,OUT017,2955.550730491947
FDZ19,OUT049,2943.326129303834
DRG37,OUT017,2737.2380185772367
FDE32,OUT045,614.2699156400255
FDO34,OUT049,2814.421732111013
FDM04,OUT019,1246.1252033332405
FDZ25,OUT049,2966.9256182716026
FDU08,OUT049,1759.9018761452091
NCW30,OUT045,4058.6786073885737
NCM18,OUT013,940.9419663589931
FDS22,OUT035,886.6326204625984
NCH18,OUT017,3936.6379115659333
FDC23,OUT013,2912.5960977240916
FDY46,OUT013,3094.0569750027003
NCU06,OUT046,3851.30844181011
FDX57,OUT045,1710.3141239707395
FDX36,OUT027,4000.4527404243718
FDL16,OUT045,614.7298311407877
FDT16,OUT010,2667.897374960006
FDN16,OUT018,1357.8336398417434
FDC03,OUT046,3135.2925806716494
DRF60,OUT013,3789.329431611947
FDS27,OUT027,3512.567495797936
FDP33,OUT010,2199.5308059698364
FDJ36,OUT018,1319.6917665495034
NCR42,OUT013,689.2708655024915
FDV14,OUT017,1470.20636628556
NCP42,OUT035,3310.9031995157525
FDB50,OUT027,1522.4747095912937
NCC30,OUT027,3248.179725721274
FDA23,OUT018,1399.428401310346
FDW16,OUT017,1594.4342527904055
FDQ52,OUT010,1116.447779172942
FDB58,OUT049,1410.2585000291358
NCP29,OUT049,808.8321575235857
NCM05,OUT045,3819.547348271125
FDO25,OUT013,3161.3890150459297
NCM54,OUT046,2046.2236443138165
NCL54,OUT046,2859.389785778085
FDL39,OUT010,1196.4548222751107
FDF53,OUT018,2581.0404113473583
NCQ42,OUT035,2113.495638270484
FDF58,OUT013,950.4947401305153
FDZ04,OUT035,1077.2762572043232
FDE26,OUT019,2053.5180302975136
FDS60,OUT017,2572.0967904017402
FDV58,OUT017,2660.725652442329
FDM04,OUT045,831.607725345625
FDE08,OUT035,2665.274620802664
NCB43,OUT049,2996.044957195051
FDU11,OUT010,346.1113518104792
FDF22,OUT019,3353.2535605618623
FDE24,OUT013,2096.0636624104222
DRJ49,OUT046,1993.8519358378664
NCQ53,OUT035,4093.0043114283626
NCL41,OUT013,689.2708655024915
FDR22,OUT013,1893.5326494209412
FDH04,OUT035,1520.9947457260312
DRH15,OUT045,489.2993870444236
FDY40,OUT049,964.8710958835696
NCI17,OUT035,1549.9230116089068
NCC18,OUT013,2852.2519711368946
FDY28,OUT027,3444.341605432649
FDB45,OUT027,2132.8040200696028
NCL30,OUT018,1681.4047703793806
FDM10,OUT017,3250.313457315841
FDH22,OUT027,2101.045618188512
NCZ53,OUT017,3271.6268715169795
NCI18,OUT013,3801.351692464491
FDH14,OUT027,2317.923512393349
FDR36,OUT027,860.1663002327577
FDW01,OUT045,2482.7900754032016
FDK02,OUT027,2089.032206812409
FDJ02,OUT018,2330.5891860750658
FDU55,OUT013,4290.4374197387515
NCV18,OUT027,1607.2442605593383
FDH14,OUT018,1740.9142934965214
FDZ37,OUT045,1472.4803819942742
FDX49,OUT049,3819.162563418336
NCD43,OUT046,1765.0818787148385
FDZ07,OUT013,1052.7064667030709
FDK43,OUT035,2120.6334529116743
FDR32,OUT018,3537.277947316145
FDT39,OUT013,2518.808465028705
NCV54,OUT017,2023.8504905675265
FDF38,OUT018,427.612079484477
FDV60,OUT046,2961.948631765908
FDH44,OUT027,2999.139221700941
FDS21,OUT046,1003.7010520765224
NCL41,OUT045,686.1260936689207
FDM46,OUT017,1549.9230116089068
FDU27,OUT045,607.5920164995974
NCJ54,OUT017,3828.9578993231817
DRG51,OUT018,2376.73146979215
NCA29,OUT019,3030.957476172979
FDR47,OUT045,3125.0099941968892
NCL19,OUT027,2421.9182037798278
DRG01,OUT049,1501.7490611457406
FDG10,OUT046,950.4947401305153
NCV05,OUT049,2573.972589046273
NCH18,OUT019,4232.744125463073
FDV14,OUT018,1102.8338617821614
DRJ23,OUT035,3264.4890568757896
DRJ11,OUT046,3135.2925806716494
FDZ03,OUT017,3293.378007632984
FDI27,OUT010,-670.6974757358985
FDJ14,OUT018,1068.3769149547495
FDU32,OUT017,2023.8504905675265
FDD47,OUT027,2966.5834681287324
DRF36,OUT035,3363.274907991702
FDM21,OUT046,3817.104599393488
FDV10,OUT018,396.9915071245305
FDH60,OUT018,2866.495980012445
FDX47,OUT010,894.0153748179712
FDT19,OUT019,1688.5819486413434
FDO11,OUT045,4024.6678703128505
FDH24,OUT027,2994.690160619222
FDL02,OUT018,1260.182243432363
FDB02,OUT049,2914.5539097956525
FDA43,OUT046,3059.600028175288
FDG52,OUT045,918.0772248493337
DRC12,OUT013,3158.775338390405
FDY37,OUT018,1805.632656884226
NCU18,OUT045,1957.8335462123623
FDU09,OUT035,1046.655684844377
DRJ25,OUT027,985.5967443291228
DRE12,OUT018,1251.129156618621
DRL47,OUT017,2113.495638270484
DRK01,OUT046,1619.4924258597573
FDC22,OUT019,1974.0375173064303
FDG44,OUT013,774.7358320944421
FDW04,OUT035,2014.3203280553664
FDK09,OUT049,3944.797559107381
NCN43,OUT035,2099.5656543232503
FDG04,OUT049,3178.9416798723146
FDH32,OUT010,-10.56891985128459
DRI47,OUT017,2828.778835306283
DRE15,OUT013,941.2969018750937
FDY11,OUT035,1077.2762572043232
FDO60,OUT049,716.2293762904443
FDQ20,OUT018,427.612079484477
FDO57,OUT027,2758.587125995952
FDT14,OUT019,993.8401916084952
FDA57,OUT049,716.2293762904443
DRN35,OUT017,764.3640116279287
FDJ03,OUT046,868.8502882069538
FDX28,OUT017,1634.6925625769516
DRE25,OUT045,1454.9551901115042
FDR09,OUT046,4200.307324261668
FDB23,OUT035,3907.065410949875
FDO08,OUT045,2478.2337945758068
FDQ23,OUT049,1759.9018761452091
FDW04,OUT013,1908.6066095699825
DRK13,OUT010,334.34666726033265
NCL17,OUT027,2352.0213034211083
FDY21,OUT035,3042.402322400388
FDJ38,OUT027,3512.567495797936
FDA37,OUT019,2411.4140952892362
FDV43,OUT013,711.0220016184952
FDL36,OUT046,1458.0999619450745
FDD53,OUT045,673.779438757166
FDZ19,OUT010,1059.313562831116
FDV21,OUT045,1730.1787050001778
NCL54,OUT018,2597.7309997600705
DRI47,OUT027,3038.4155496997137
DRG03,OUT049,2520.0311726659147
FDG21,OUT013,2310.651714500538
FDW03,OUT018,1616.4824036176346
NCI55,OUT046,1986.714121196676
DRC36,OUT019,3217.5591533613274
FDH22,OUT017,1839.0371953191325
FDV20,OUT045,1898.324023095222
NCU41,OUT027,3427.322169530053
FDN46,OUT027,1811.9314344782879
FDK50,OUT045,2584.5469194321136
NCA05,OUT027,2907.5984049718945
DRH01,OUT018,2474.343800199948
FDT08,OUT018,2265.87082268736
FDM08,OUT018,3461.585394819784
FDZ07,OUT035,1158.4201851884548
FDS22,OUT017,1096.8326155270074
FDV35,OUT027,2710.771698347397
FDI28,OUT010,-115.54559302553581
FDW58,OUT027,2072.4598934824053
FDT52,OUT045,3827.779421246979
FDY34,OUT046,2566.6238926772603
FDR10,OUT046,2618.99560115321
FDK57,OUT017,1993.2299182075797
FDR02,OUT027,2132.8040200696028
FDX49,OUT046,3785.0662379891933
FDQ20,OUT046,689.2708655024915
DRK23,OUT045,3994.0472979529054
NCW06,OUT046,3111.9717366512377
FDR31,OUT017,2672.412435443855
NCE43,OUT013,2531.1269915814223
DRO59,OUT027,1697.7578423275281
FDN09,OUT049,3982.110590373348
FDR11,OUT046,2306.0954336731425
FDO57,OUT013,2383.727169999997
NCX18,OUT017,3302.930781404505
FDB05,OUT018,3887.8689226880438
FDQ08,OUT018,801.5517891756488
NCG43,OUT035,1793.7608822003122
FDJ56,OUT013,1444.2092931235234
FDA13,OUT010,-1079.5014475569533
FDO56,OUT017,1959.1321271798208
FDB37,OUT018,3605.7781572206263
FDZ02,OUT018,1464.1467646980511
FDQ24,OUT046,4049.563778262425
FDM16,OUT013,971.5625387189397
FDU35,OUT049,1729.2813037852623
FDT35,OUT035,2795.909029690167
NCX30,OUT049,3982.110590373348
FDG04,OUT017,3250.5590729285555
FDI12,OUT035,1345.235837689958
FDE35,OUT035,1012.5578938166186
NCP14,OUT027,1896.7009854463324
NCY53,OUT045,1744.7984247322904
FDP49,OUT017,1046.655684844377
FDQ04,OUT017,764.3640116279287
FDM39,OUT035,2879.8581779955853
FDO58,OUT019,2924.7932602605024
FDC56,OUT017,1827.0237839430288
NCQ54,OUT046,2759.257608093445
FDV10,OUT027,1026.3724344973086
NCK17,OUT046,689.2708655024915
NCF55,OUT027,1096.2693348560288
FDV33,OUT013,4238.065711262802
NCH29,OUT019,1987.2145672145225
FDA37,OUT027,2276.328750924747
FDH46,OUT018,1464.1467646980511
FDS25,OUT035,1685.511596956201
FDH04,OUT027,1783.0031685954114
FDX52,OUT046,3165.9131530315963
NCD42,OUT017,826.2884938754007
FDW47,OUT017,2108.2867979999187
FDL25,OUT027,1811.9314344782879
NCJ06,OUT010,265.1380686417916
FDY09,OUT013,2932.82929284246
FDS40,OUT046,720.5747753900173
FDH41,OUT017,3124.6800374533714
FDG38,OUT035,1435.7494194581475
FDU03,OUT027,3276.9519452294558
FDV20,OUT046,1901.4687949287925
DRB13,OUT045,3141.700582609601
NCQ30,OUT013,1918.1367720821427
NCH06,OUT013,3865.0219841083085
FDU50,OUT018,1635.4101874757034
NCO42,OUT019,2934.4208583132354
FDW09,OUT018,1227.061748287007
FDH04,OUT013,1415.281027240647
FDC21,OUT045,1710.3141239707395
FDL21,OUT049,754.6711008191603
FDM46,OUT010,-1373.3399903067175
FDT22,OUT019,47.265958245292865
FDB28,OUT035,3300.399091025161
FDI12,OUT018,977.8633331865599
FDA28,OUT045,1999.4283076809647
FDF59,OUT013,1984.299162066344
FDM45,OUT027,2352.0213034211083
FDQ56,OUT017,1345.235837689958
FDR46,OUT049,2436.288856658727
FDT01,OUT013,2953.1335767150026
FDD16,OUT027,1339.2846800737034
NCU30,OUT010,1094.1664413861092
FDM40,OUT010,-41.73210103560126
FDI56,OUT035,1860.2914887096308
NCS30,OUT013,2043.691953934472
FDU08,OUT017,1831.5192692014493
FDX51,OUT027,3572.911622385133
FDA43,OUT045,3056.455256341717
FDX59,OUT010,-880.8974708003078
FDC37,OUT018,1516.5184731740007
FDP58,OUT013,2767.9906337353923
NCY42,OUT035,2112.382193019448
FDF21,OUT018,2797.941242157273
FDU10,OUT027,992.27464346955
DRL47,OUT018,1746.1231337670856
FDA58,OUT018,3612.9159718618157
FDJ22,OUT049,3086.558538963241
FDK50,OUT046,2587.6916912656843
FDO38,OUT035,1563.8136804304584
DRF60,OUT035,3895.043150097331
NCZ42,OUT019,4302.641025821791
FDD35,OUT049,1952.2330975112855
FDL25,OUT045,1441.0645212899524
FDJ16,OUT013,774.7358320944421
DRK59,OUT049,3899.1183095374518
FDI50,OUT046,3829.5573056941057
NCB19,OUT045,1461.9762735036825
DRI37,OUT035,932.8212590557764
FDA14,OUT027,2801.2852801155873
FDC08,OUT018,3363.9339984104045
FDS45,OUT046,1878.1411896356485
FDI21,OUT049,1051.6813782113582
DRJ47,OUT035,2914.315124822997
DRE37,OUT027,3562.4075138945423
FDT55,OUT018,2313.686250335915
NCG42,OUT027,2382.641875781055
FDA31,OUT049,2717.7272031711555
NCW42,OUT046,3801.351692464491
FDF50,OUT017,3227.1358038120666
FDK56,OUT049,2918.413220868197
FDX10,OUT035,598.1578773633778
NCK07,OUT027,2890.695469232744
FDZ49,OUT017,3653.6747665869484
FDR33,OUT013,1725.8055507160655
FDO44,OUT018,1578.66755145692
FDA20,OUT046,3135.2925806716494
NCL30,OUT045,1939.9187845638244
FDI05,OUT019,47.265958245292865
FDQ12,OUT018,3567.8985196760914
FDH47,OUT017,1862.8231790889752
FDH34,OUT018,2904.254367013581
FDF29,OUT046,2106.5677709010133
FDG40,OUT018,479.9837879604273
NCE18,OUT017,4172.802688630579
FDP21,OUT010,1561.6470257010392
FDY50,OUT013,1154.7525682365292
FDB36,OUT049,2180.2839001865923
NCZ29,OUT049,2070.7671959714366
FDU20,OUT018,1688.6164994217106
FDO56,OUT013,1853.4184086944372
FDW31,OUT049,3135.291115073033
DRH59,OUT013,865.2494138626322
NCB30,OUT017,3323.998579992929
FDK43,OUT027,2382.641875781055
FDW43,OUT045,3858.551047218119
NCL19,OUT017,2212.2814893863974
FDJ27,OUT046,1581.350552567518
FDC45,OUT046,2498.729149089328
FDY40,OUT035,1026.935715168288
NCM41,OUT035,1594.4342527904055
NCK18,OUT019,2934.3460340320244
FDP37,OUT049,1819.791510738842
FDA27,OUT027,4395.534783501184
NCX30,OUT035,4053.727983429589
FDR09,OUT017,3998.510870375233
FDG08,OUT027,2966.5834681287324
NCU30,OUT013,2740.027330185268
FDB16,OUT017,1477.34418092675
FDM16,OUT017,1077.2762572043232
FDC48,OUT013,1475.6251538278445
NCF18,OUT046,3187.547557898587
FDU46,OUT018,1153.6222412226327
FDH41,OUT018,2757.307532949973
NCN42,OUT010,1124.0078297609073
FDU49,OUT046,1429.2110111878806
FDB20,OUT027,1697.7578423275281
FDG50,OUT019,1804.070967183836
FDW20,OUT045,2004.6371479515287
NCO55,OUT049,1788.6740956533902
FDX48,OUT046,2532.7384489759397
FDU48,OUT046,1901.4687949287925
FDR48,OUT019,1615.5796831434836
FDK27,OUT013,1993.8519358378664
FDT35,OUT013,2621.699667397453
FDN12,OUT049,1781.6530122612119
NCE31,OUT019,-2030.554312260643
FDL21,OUT017,826.2884938754007
FDV56,OUT017,1862.8231790889752
FDR16,OUT017,2958.4739031888207
NCP41,OUT049,1851.549912619932
FDJ27,OUT013,1581.350552567518
FDA07,OUT017,2120.6334529116743
FDK55,OUT049,1463.3073366170242
FDM33,OUT049,3885.404767239253
FDY46,OUT046,3094.0569750027003
FDD36,OUT046,1957.4131000809155
FDB12,OUT027,1896.7009854463324
FDF28,OUT019,2352.0213034211083
NCE07,OUT019,2374.3906158888285
FDW50,OUT027,2924.7932602605024
NCW18,OUT017,3947.4148585732814
NCJ17,OUT019,244.47319010390584
DRZ24,OUT010,96.99275054674776
FDS07,OUT035,2002.7826919791016
NCW05,OUT010,-1380.4778049479082
FDZ22,OUT018,1109.9716764233522
FDK02,OUT046,1897.068973493718
FDZ45,OUT027,3512.567495797936
FDL25,OUT046,1154.7525682365292
FDS08,OUT045,2770.999687676631
NCZ42,OUT027,4242.296899234594
FDX57,OUT035,1819.172614289694
FDF21,OUT046,3059.600028175288
FDJ56,OUT018,1182.5505071055086
FDX10,OUT013,492.44415887799414
DRG48,OUT035,2776.4071268303333
DRN37,OUT046,2756.725917714101
NCY41,OUT018,449.36321560048066
FDN28,OUT045,1722.6607788824952
FDE34,OUT045,2680.486105908442
FDR10,OUT045,2615.850829319639
FDC32,OUT017,1627.554747935761
DRG13,OUT046,2640.0633997416344
FDP59,OUT049,1239.5142388387478
NCT53,OUT010,1241.6253570153751
FDL57,OUT027,4267.657107885803
FDN32,OUT010,1678.7370975646945
FDK09,OUT018,3649.042447660223
FDA52,OUT010,101.2628070711964
FDC57,OUT049,3086.558538963241
FDI09,OUT035,3712.6222027199074
NCB07,OUT046,3128.154766030459
FDP26,OUT035,1549.9230116089068
FDP40,OUT027,2229.116277418123
FDL15,OUT013,2468.0200855882345
FDV07,OUT046,1840.3263374749347
FDS03,OUT017,1046.655684844377
FDE50,OUT049,3232.147991818321
FDQ15,OUT017,1253.3284720807226
FDQ33,OUT010,771.1039505576871
FDT22,OUT013,774.7358320944421
DRO35,OUT035,2076.2221990434755
FDJ41,OUT049,3961.07387570164
FDQ27,OUT035,1919.136544733328
FDC26,OUT017,1827.0237839430288
NCF43,OUT027,2314.046489301631
NCR50,OUT035,2617.3843688728994
FDE39,OUT018,1656.4779860641281
FDN49,OUT027,860.1663002327577
DRG11,OUT035,1800.8986968415024
NCA18,OUT049,1845.919972654978
FDM36,OUT018,2512.485673492187
FDW32,OUT017,1563.696949181446
NCQ18,OUT010,-1053.389226579249
FDX14,OUT027,1773.450394823889
FDD46,OUT017,2363.9937245099727
FDI34,OUT019,3915.683189456328
NCJ17,OUT035,1260.466286721913
FDB52,OUT035,4029.131442735177
FDV55,OUT018,2682.303714471668
FDC57,OUT046,3052.462213534098
FDB29,OUT046,1864.1953557017846
NCO43,OUT035,1919.136544733328
FDG44,OUT045,771.5910602608717
FDJ34,OUT045,2040.5471821009012
FDH40,OUT049,1439.824578898268
NCD07,OUT027,2122.8031525618153
FDB41,OUT017,801.2200577865967
FDH47,OUT018,1234.9222155814587
DRK37,OUT035,3359.244147048858
FDM25,OUT019,3051.3530190967767
NCX06,OUT045,3254.416417672749
NCS05,OUT017,2159.9097809104474
FDS39,OUT045,2051.051290591493
FDC47,OUT027,4000.4527404243718
FDG20,OUT013,2736.0025862179627
DRL23,OUT017,1863.657782559032
FDY33,OUT013,2443.2366931171373
NCH18,OUT045,3827.779421246979
FDX47,OUT035,2645.589982102513
NCB06,OUT045,2606.298055548117
FDP36,OUT049,912.4993874076193
FDW44,OUT018,2618.798798348495
NCU41,OUT018,2790.8034275160835
NCS17,OUT046,1688.0471637149276
FDD46,OUT035,2363.9937245099727
FDE45,OUT017,2986.1713028518925
FDI09,OUT017,3712.6222027199074
NCJ54,OUT010,2093.182835126757
NCA29,OUT018,2618.798798348495
NCN41,OUT027,2276.328750924747
FDY34,OUT035,2672.337611162644
NCG55,OUT035,2076.2221990434755
DRM49,OUT046,407.6746079099495
NCB42,OUT049,1931.1652989228608
FDE58,OUT045,1801.5410607510732
DRJ25,OUT013,670.2463114503083
FDS47,OUT010,-1342.8459514662427
FDY21,OUT049,2970.784929344147
NCI54,OUT013,1913.765844539309
FDO24,OUT017,2411.809152158526
FDY43,OUT035,2689.212418542756
FDF35,OUT018,1234.9222155814587
NCP29,OUT019,47.265958245292865
FDN28,OUT027,2093.5276920708293
FDJ50,OUT018,677.0884025476593
FDQ14,OUT027,2801.2852801155873
FDC37,OUT035,1883.8909776773996
FDN08,OUT046,1946.9089915903241
FDD04,OUT035,2151.9373627992
FDW34,OUT018,3633.9837704502397
FDP04,OUT017,1108.580167091849
NCG07,OUT017,3165.313746660672
NCN14,OUT018,2925.8887718805718
FDJ16,OUT045,771.5910602608717
NCM42,OUT045,1722.6607788824952
NCF19,OUT046,899.4708605669005
FDY21,OUT018,2675.0298178969892
FDY19,OUT035,2016.712675926336
FDV09,OUT045,2576.007819782333
FDA28,OUT013,2046.2236443138165
FDC38,OUT018,1608.8059502597284
FDL28,OUT045,3720.0994090042277
NCH43,OUT049,3053.062644397131
NCN53,OUT045,838.4617325885042
NCW05,OUT017,1542.7851969677163
NCO30,OUT018,2936.3928803711638
FDT04,OUT019,-235.02571497115554
FDB27,OUT018,2797.941242157273
NCK07,OUT013,2663.235334818214
NCA53,OUT013,878.4030619784758
FDB33,OUT018,2358.171418605253
FDU37,OUT017,1345.235837689958
FDR13,OUT035,2023.8504905675265
FDE45,OUT049,2914.5539097956525
FDV37,OUT017,3241.006299157033
FDX44,OUT019,1773.450394823889
NCL06,OUT017,4015.166076875113
FDJ28,OUT045,3202.0447091967985
FDX55,OUT049,3029.7418003767198
NCK17,OUT018,427.612079484477
FDH52,OUT035,1012.5578938166186
FDN13,OUT027,1811.9314344782879
FDK44,OUT018,2474.343800199948
FDU16,OUT046,1322.897886331573
FDZ07,OUT017,1158.4201851884548
NCN06,OUT027,2758.587125995952
FDH02,OUT010,-103.19893811378091
NCW18,OUT045,3923.8016945222103
FDH57,OUT013,2014.919734426291
FDV35,OUT045,2332.766970517872
NCU29,OUT013,2631.417080346176
NCP02,OUT046,906.8441753312346
FDN44,OUT013,2626.968019264457
FDX03,OUT018,373.6706631041196
FDR11,OUT010,-511.4538497570969
FDA36,OUT046,3144.8453544431713
FDP58,OUT027,3135.712775090157
FDH31,OUT045,1761.9371068812684
FDH34,OUT035,3271.6268715169795
FDS13,OUT035,3609.8074366071337
FDT01,OUT018,2952.0032497011052
FDY09,OUT049,2966.9256182716026
FDV33,OUT027,4298.277680245748
NCW29,OUT010,463.0253155716831
NCN17,OUT045,1701.5929802940707
FDX01,OUT046,1918.1367720821427
FDL03,OUT049,3171.8038652311243
DRL59,OUT049,1097.3069006228059
DRM11,OUT027,4224.802791268541
FDA43,OUT049,3093.6963536044314
FDZ56,OUT010,1176.0592793513126
FDI44,OUT018,1030.2350416625102
FDB50,OUT013,1154.7525682365292
FDU15,OUT019,992.27464346955
NCJ19,OUT019,1318.2168814852796
FDD48,OUT013,1918.1367720821427
NCW42,OUT035,3821.8200846819923
FDL24,OUT017,2986.1713028518925
NCB30,OUT013,3218.284861507546
FDK25,OUT013,2446.357440613377
FDW28,OUT049,3221.6438833277302
FDD47,OUT017,2704.575045259352
FDK16,OUT019,801.5089702424182
FDW37,OUT046,1232.3843045633835
FDA48,OUT035,3738.444317554993
FDA14,OUT017,2758.881934947564
FDV15,OUT013,1444.2092931235234
FDN22,OUT049,3773.1748953418323
NCD55,OUT045,738.4978021448711
FDY43,OUT013,2583.4987000573724
NCU05,OUT017,1435.7494194581475
FDF10,OUT035,2416.3654329859223
FDR39,OUT018,2866.495980012445
FDG40,OUT013,741.6425739784418
FDZ28,OUT019,2411.4140952892362
FDE02,OUT045,1525.8340722579974
FDU60,OUT049,2648.599084137565
FDM21,OUT013,3817.104599393488
FDV52,OUT019,993.8401916084952
NCW06,OUT013,3111.9717366512377
FDX36,OUT035,3738.444317554993
FDT35,OUT027,3065.0552672007375
NCL19,OUT010,459.1482924799642
NCD31,OUT046,2626.968019264457
FDE53,OUT019,2028.8093286831247
FDW58,OUT019,2072.4598934824053
DRF48,OUT046,3144.8453544431713
FDW57,OUT035,2789.3445962273963
DRH13,OUT017,1831.5192692014493
FDT33,OUT013,2727.9536982059194
DRK47,OUT027,4090.966322192562
FDY22,OUT010,-1393.2780531202811
FDC35,OUT019,2433.9191411967795
FDO03,OUT013,3808.4895071056817
FDF24,OUT045,1485.575762471451
FDF56,OUT018,2474.343800199948
FDD28,OUT013,865.2494138626322
FDG53,OUT027,2317.923512393349
FDO27,OUT019,1334.112888810868
NCF54,OUT018,2546.9426203195994
FDC20,OUT027,1339.2846800737034
FDU10,OUT046,624.5525021147864
DRA24,OUT018,2318.89509060648
FDA02,OUT010,1079.5226614915696
FDG10,OUT017,1056.2084586158992
FDW39,OUT010,1319.8420218352335
FDP04,OUT019,1339.2846800737034
NCM55,OUT013,3187.6642891475994
FDG47,OUT045,4204.300367069289
NCU41,OUT017,3158.175932019481
NCK31,OUT017,1005.1845790522842
FDZ46,OUT045,1692.0402065225478
FDU13,OUT027,1615.5796831434836
NCF19,OUT045,896.32608873333
NCJ43,OUT013,2880.457584366509
NCJ05,OUT045,2464.875313754664
FDS04,OUT027,2101.045618188512
FDX28,OUT010,165.18998818478843
FDB41,OUT027,1295.9652214298458
FDG53,OUT046,1950.2013710385852
FDL15,OUT010,962.5701126731416
FDQ08,OUT049,1097.3069006228059
DRN36,OUT013,1671.8641343357074
FDI46,OUT013,3997.1920697864753
FDG16,OUT027,3446.08125219088
FDV32,OUT013,1000.3347582271208
FDF44,OUT010,278.54526385894053
FDK04,OUT018,603.5906278446179
NCA41,OUT013,3218.284861507546
FDD51,OUT017,598.1578773633778
NCZ53,OUT045,3162.768381198025
FDP01,OUT027,2801.2852801155873
FDY25,OUT049,2893.4861112072276
FDB17,OUT018,2618.798798348495
NCV54,OUT018,1656.4779860641281
FDJ32,OUT017,970.9631323480162
FDA37,OUT049,1942.702934999126
FDG35,OUT035,2551.028991813316
NCM05,OUT018,3209.099846908683
FDG45,OUT046,3161.29032724317
FDH28,OUT013,544.8158673539447
NCE18,OUT049,4040.84116898714
FDH38,OUT045,1893.9242016601474
FDR56,OUT013,3021.458154883049
FDH17,OUT027,2132.8040200696028
FDD39,OUT049,3105.434352873081
FDB41,OUT049,729.6026647303562
NCR53,OUT046,3547.9610481015643
FDX46,OUT017,970.9631323480162
FDV28,OUT049,754.6711008191603
FDA08,OUT018,2219.7197803913627
FDH45,OUT017,650.5295858393279
NCS38,OUT010,96.99275054674776
FDD40,OUT010,1619.2275744475535
DRM59,OUT035,2624.522183514089
NCJ43,OUT018,2597.7309997600705
NCN29,OUT013,930.7747704544263
NCC19,OUT045,2965.9416745735284
FDR56,OUT035,3127.1718733684324
FDZ43,OUT049,3823.4257570410905
FDJ32,OUT010,-539.2130057157311
DRH03,OUT017,1594.4342527904055
NCZ54,OUT035,2715.156545867072
FDE26,OUT017,2765.9030183397413
FDS03,OUT045,937.7971945254227
DRZ24,OUT019,2004.2626558443646
FDO48,OUT027,4197.279447048869
FDW39,OUT049,2914.5539097956525
NCK05,OUT049,977.4532509184684
NCK30,OUT017,4079.58494425145
FDT27,OUT018,3603.363198090294
FDS08,OUT019,3051.3530190967767
NCJ19,OUT049,801.6943428823953
FDC58,OUT045,665.0582950804962
DRE37,OUT013,3247.0570810157274
FDW02,OUT035,2272.9690918312576
FDJ02,OUT010,1052.7002081502287
FDX09,OUT045,2846.692240172992
FDT31,OUT010,1658.503902446327
FDI24,OUT049,2883.9333374357057
FDY09,OUT045,2908.616722420465
FDV28,OUT045,456.90154455232897
DRM47,OUT049,3135.291115073033
FDT52,OUT019,4232.744125463073
FDI48,OUT018,603.5906278446179
FDY55,OUT017,4058.0203934923743
FDU48,OUT013,1901.4687949287925
FDN25,OUT045,862.1046420290618
FDP20,OUT049,1977.1598818265384
FDJ15,OUT013,3205.1894810303693
FDD04,OUT018,1834.4048763924075
FDY58,OUT045,3826.412533860536
FDR37,OUT018,2926.005503129585
FDF44,OUT013,1908.6066095699825
FDD32,OUT045,1485.575762471451
FDR57,OUT017,2684.866310101287
DRG39,OUT027,1339.2846800737034
FDX15,OUT017,2464.180860634476
DRN37,OUT045,2685.0855020732
FDW40,OUT027,2361.5740771926307
FDB32,OUT049,1792.0403895027914
FDM40,OUT018,1424.1371029247348
FDE39,OUT027,2382.641875781055
DRH49,OUT017,1534.9247296732647
FDT46,OUT049,933.567185996044
NCF06,OUT035,4075.545585375141
FDP07,OUT017,3293.261276383971
FDC04,OUT013,3883.2959015565
FDZ32,OUT017,1831.5192692014493
FDD50,OUT045,2436.074854138617
FDU56,OUT017,3259.280216605225
FDV34,OUT017,1056.2084586158992
NCY41,OUT013,711.0220016184952
NCK18,OUT046,2638.390255810165
DRH25,OUT049,1037.797377505666
FDT57,OUT046,3987.290592942978
FDV56,OUT018,1495.4506745855767
FDV12,OUT045,1668.719362502137
FDN52,OUT017,1260.466286721913
FDX38,OUT035,940.4662156645796
FDE47,OUT018,1805.632656884226
NCO07,OUT013,3337.1479230820028
FDV09,OUT027,2946.8747329706675
FDZ23,OUT019,3336.808587761863
DRH51,OUT018,1030.2350416625102
NCY54,OUT045,2595.716554940397
DRG49,OUT013,3865.0219841083085
NCC19,OUT049,3228.78169796892
NCV53,OUT045,3931.774112633457
FDZ47,OUT019,2072.4598934824053
NCO26,OUT018,1625.857413704181
NCP02,OUT045,903.6994034976642
NCW30,OUT018,3800.16459320413
NCN55,OUT046,3841.701140087897
FDB20,OUT010,-133.81951047372758
DRL11,OUT013,2522.973327877979
DRD60,OUT045,3215.140089673976
FDW14,OUT010,-124.26673670220543
FDL27,OUT010,-528.7088972251391
FDU09,OUT018,679.2831803409788
DRH36,OUT027,1339.2846800737034
FDP34,OUT027,2626.002147379353
FDE04,OUT017,3018.3098162094757
FDZ57,OUT027,2382.641875781055
FDF02,OUT010,-42.966762343379116
FDG28,OUT045,3827.779421246979
NCI31,OUT046,661.0652522728766
FDT43,OUT013,991.118897041624
FDU20,OUT046,2047.0582477838727
FDD53,OUT013,720.5747753900173
FDW15,OUT045,2482.7900754032016
NCT53,OUT045,2672.164194963992
NCG55,OUT027,2285.8589134369063
FDD48,OUT035,2023.8504905675265
