,Item_Outlet_Sales
3721,3211.130345339776
3722,2671.170506824445
3723,1910.3995510700279
3724,3252.0390367938185
3725,2298.957619031952
3726,2433.5631387608223
3727,3908.6710833089733
3728,407.6746079099495
3729,1988.8589906647458
3730,2435.76249955641
3731,1969.9090741871687
3732,2160.7489230782953
3733,2690.1953112047827
3734,3248.179725721274
3735,2145.5545436027064
3736,2717.6711117311584
3737,3440.8023590967246
3738,2732.857814384392
3739,2614.5027587084214
3740,975.0382917881365
3741,3503.014722026414
3742,736.7404793715464
3743,3453.9078008501274
3744,3739.078569912689
3745,2173.0051613876244
3746,96.99275054674777
3747,1910.998957440952
3748,1634.6925625769518
3749,2113.4956382704836
3750,855.8735015257315
3751,3239.285806459512
3752,2986.171302851893
3753,1767.4198022628918
3754,1983.569349363105
3755,1945.0952828700952
3756,720.5747753900172
3757,2640.0633997416344
3758,2357.336815135195
3759,1070.3662952971672
3760,2306.0954336731425
3761,3236.44453779745
3762,1695.1849783561183
3763,2932.8292928424594
3764,2529.593677142369
3765,1429.5386824642467
3766,1983.8549081210326
3767,3248.179725721274
3768,250.0438224860439
3769,4176.211648460445
3770,2052.622710075708
3771,2990.030613924438
3772,711.0220016184951
3773,3987.6427326554403
3774,2496.5787031265713
3775,415.2654245727222
3776,4003.9281923189014
3777,927.6299986208556
3778,2614.5027587084214
3779,917.6211223385824
3780,1033.9567985604658
3781,1902.3894911610373
3782,513.388326395333
3783,2936.3928803711638
3784,780.9189019772148
3785,1824.3814545602586
3786,1765.0818787148385
3787,2966.583468128732
3788,3719.198632974702
3789,1775.032487358445
3790,1788.6740956533902
3791,1488.7205343050214
3792,764.3640116279286
3793,688.8359541125009
3794,2955.413832620449
3795,2089.032206812409
3796,3381.9435340955565
3797,4364.914211141239
3798,3649.042447660223
3799,3957.0221602954934
3800,977.86333318656
3801,2382.6418757810548
3802,1443.0789661096267
3803,1827.0237839430288
3804,4289.221658644878
3805,4053.727983429589
3806,1340.909820423658
3807,3132.1478088380786
3808,3614.046298875713
3809,3056.4552563417174
3810,1313.2124207605855
3811,1838.7821580137872
3812,3358.797588798905
3813,278.54526385894053
3814,1330.0357009727634
3815,1046.655684844377
3816,2764.867167422162
3817,3970.735702593692
3818,2918.4132208681967
3819,2955.550730491947
3820,1814.9482559682228
3821,3221.7606145767422
3822,1692.040206522548
3823,3059.600028175288
3824,2709.4052922267056
3825,741.6425739784418
3826,1767.4198022628918
3827,1036.9627740356088
3828,2539.87626361713
3829,2621.0201916012616
3830,3248.179725721274
3831,1977.1613474251533
3832,3969.0152098961707
3833,2122.299911579011
3834,1436.3488258290713
3835,4524.719052594009
3836,1830.773563703412
3837,4003.9242027133027
3838,1330.0357009727634
3839,1947.0565992050147
3840,2352.0213034211083
3841,3241.0062991570335
3842,-816.6467513449735
3843,1843.347295182609
3844,2946.8747329706675
3845,689.2708655024915
3846,3200.009478460739
3847,1340.909820423658
3848,-1112.8987496963896
3849,1524.8520904702243
3850,4259.816847378807
3851,4018.3362738188994
3852,1725.8055507160652
3853,1056.2084586158992
3854,3195.485340475073
3855,1303.1514334225205
3856,1167.5522251698667
3857,2545.766975816658
3858,2185.815169156557
3859,3158.1455554095996
3860,723.3671909316347
3861,1688.91222296555
3862,1116.5497562341725
3863,4166.658874688924
3864,1722.660778882495
3865,2814.079581968142
3866,468.23415584224745
3867,2485.9348472367724
3868,1810.9552131606024
3869,3900.7297491144427
3870,482.16157240323327
3871,3169.388906100792
3872,2354.805124755851
3873,1885.6591157533317
3874,1942.702934999126
3875,2814.079581968142
3876,1782.0331679164574
3877,925.0983082415113
3878,114.40160874431749
3879,1853.2704053174525
3880,2340.1917591022857
3881,1818.093027801793
3882,3503.014722026414
3883,2411.809152158526
3884,2424.96131007033
3885,2132.8040200696028
3886,839.1571482124104
3887,2285.8589134369063
3888,3503.014722026414
3889,3178.9416798723146
3890,3250.559072928555
3891,3206.9085081292747
3892,4197.279447048869
3893,-102.47628546051966
3894,2489.4408884853806
3895,741.6425739784418
3896,1861.394136063359
3897,1649.1222334819663
3898,3503.014722026414
3899,2693.4054097510684
3900,940.9405007603781
3901,912.4993874076193
3902,823.9627687368219
3903,1563.8136804304586
3904,1005.1845790522842
3905,4605.787852617567
3906,603.5906278446179
3907,3851.30844181011
3908,-391.93301034751363
3909,4263.364697823018
3910,2506.110919423613
3911,1470.445151258215
3912,2382.6418757810548
3913,1436.3488258290713
3914,1887.5161997221956
3915,3427.3221695300526
3916,1520.9947457260312
3917,3910.7012336782377
3918,2877.312812532939
3919,1778.1772591920153
3920,1947.0565992050147
3921,2527.529608705375
3922,4157.051572966711
3923,2841.716304703346
3924,1713.45889580431
3925,2421.972091723998
3926,1990.7071640042957
3927,1818.093027801793
3928,1896.7009854463324
3929,2298.957619031952
3930,1852.1893532309366
3931,930.7747704544262
3932,2774.1444595102016
3933,2093.5276920708297
3934,2212.5819657501715
3935,2082.875065910537
3936,1528.978844091568
3937,971.5625387189397
3938,1061.239100313559
3939,403.51579245454275
3940,2099.2446305099065
3941,2665.199796521453
3942,2142.3845890276775
3943,2335.0269939369778
3944,565.4487545523783
3945,1542.7851969677163
3946,1002.8664486064654
3947,1246.1252033332403
3948,1619.4924258597573
3949,3614.046298875713
3950,1901.4687949287925
3951,2011.5038356557714
3952,1129.6479656802733
3953,1725.8055507160652
3954,1549.923011608907
3955,3246.9486462880413
3956,1778.1772591920153
3957,3798.9367333341597
3958,3358.215721670427
3959,230.78537285997976
3960,1213.9663678098302
3961,2433.5631387608223
3962,3485.6805762718145
3963,2849.837012006563
3964,2096.063662410422
3965,544.8158673539447
3966,2984.1860521286303
3967,3351.0779070292365
3968,2179.5457885805986
3969,3187.6642891475994
3970,-562.6921223886462
3971,2007.7819197851
3972,3829.557305694106
3973,2224.2760612187576
3974,3250.559072928555
3975,2866.4959800124448
3976,2264.791114848482
3977,723.5883214597422
3978,2014.9197344262907
3979,506.2505117541428
3980,1364.132026401907
3981,1778.1772591920153
3982,4017.0235727960785
3983,349.0780023151538
3984,2912.596097724092
3985,3188.2488380311224
3986,3423.6159569870956
3987,1049.5616948695006
3988,1458.0999619450745
3989,1713.45889580431
3990,4408.961145993071
3991,3533.6352943863603
3992,645.1853893132204
3993,3948.014264944205
3994,2936.370624480076
3995,3145.9167046283333
3996,1923.8067462871772
3997,2884.316895439054
3998,3352.3875128576988
3999,876.3982454751243
4000,3051.3530190967767
4001,827.1075405703924
4002,1713.7943660812412
4003,665.0582950804962
4004,3652.164903908443
4005,1528.978844091568
4006,1936.4872821887957
4007,3610.901527042143
4008,1788.0473853676285
4009,1653.588751288901
4010,1896.7009854463324
4011,2623.8232474308866
4012,1433.204053995501
4013,1729.281303785262
4014,2710.7716983473974
4015,711.0220016184951
4016,2306.989697107297
4017,454.30417189501304
4018,1144.0694674511105
4019,4005.6486850164233
4020,3336.8085877618632
4021,3927.7810698258377
4022,3423.4435215275444
4023,3128.154766030459
4024,4383.055757746961
4025,878.4030619784759
4026,-133.81951047372758
4027,2575.345036353929
4028,2694.188354012402
4029,2606.1111024038555
4030,1046.655684844377
4031,2932.8292928424594
4032,3267.1027335313133
4033,4185.898069107756
4034,2864.9713265788287
4035,3134.5627679684103
4036,278.54526385894053
4037,2921.452939464188
4038,3198.0516663891785
4039,3948.458028078066
4040,2382.6418757810548
4041,1412.1362554070768
4042,1896.7009854463324
4043,2683.788788822126
4044,3417.3090326826987
4045,4016.414952163622
4046,-57.17642405050512
4047,1811.8236472258347
4048,-836.9036100004494
4049,2518.8084650287055
4050,1697.757842327528
4051,1168.9242936790465
4052,-1105.760935055199
4053,1357.8336398417437
4054,2801.285280115587
4055,3247.0570810157274
4056,3336.8085877618632
4057,4374.46698491276
4058,519.4026696659472
4059,47.265958245292865
4060,1405.7282534691244
4061,2651.2330352499175
4062,2113.4956382704836
4063,2883.9333374357057
4064,848.0517080877316
4065,1634.6925625769518
4066,2966.9256182716026
4067,1981.005317019467
4068,4495.172396071681
4069,1956.1610038928625
4070,3463.9294401558104
4071,2159.9097809104474
4072,2527.982219747852
4073,3280.934029675788
4074,2433.5631387608223
4075,2948.4129158507562
4076,1694.3981832340387
4077,739.6705337593737
4078,3165.913153031596
4079,3544.816276267994
4080,2212.2814893863974
4081,1993.2299182075794
4082,2617.8754197676913
4083,-546.234089107909
4084,974.564006692338
4085,739.1932177687772
4086,4066.537991198521
4087,2995.6454749475765
4088,2101.045618188512
4089,3155.6305665568348
4090,3062.6154181686525
4091,2849.837012006563
4092,2940.817728656112
4093,767.5980174532518
4094,-797.2097743405046
4095,1799.283462471552
4096,1654.2848429641003
4097,165.18998818478843
4098,3612.9159718618157
4099,1800.8986968415024
4100,3363.2749079917025
4101,1729.281303785262
4102,1870.7955972002226
4103,3052.462213534098
4104,-764.8119318484102
4105,2969.0864464070987
4106,3910.7012336782377
4107,2916.589140531712
4108,4113.938525908647
4109,2621.788016694827
4110,1887.5161997221956
4111,1475.6251538278445
4112,1984.2991620663438
4113,1742.254232974984
4114,2591.6485657221565
4115,1867.319964444173
4116,544.8158673539447
4117,1402.583481635554
4118,2247.9974195498276
4119,842.3019200459809
4120,1803.3136559718344
4121,3632.730599069609
4122,834.2609119866482
4123,1562.0931877329383
4124,3472.070046248474
4125,2464.180860634476
4126,1246.1252033332403
4127,217.5616966607385
4128,1471.1678039114759
4129,827.1075405703924
4130,3572.9116223851333
4131,3187.6642891475994
4132,2126.87024340881
4133,2478.2337945758063
4134,3833.033058763303
4135,1939.8879081981456
4136,820.5221831171967
4137,2598.8613267739674
4138,940.4662156645796
4139,1827.0237839430288
4140,3386.9879411786083
4141,2629.702895425616
4142,1518.6962576168066
4143,2616.463910773866
4144,3291.657514935462
4145,1942.702934999126
4146,4364.914211141239
4147,1348.0006278919645
4148,1488.7205343050214
4149,4029.1314427351767
4150,2198.4957050581766
4151,933.5671859960439
4152,3135.2925806716494
4153,2255.23834107696
4154,1818.093027801793
4155,723.5883214597422
4156,1274.5663166859983
4157,1537.0814603537533
4158,3433.3088677958644
4159,-1031.854098120543
4160,2842.697731766757
4161,2968.518649340994
4162,1144.469981761768
4163,4164.830270519332
4164,2337.2025407559527
4165,2096.063662410422
4166,2382.6418757810548
4167,3796.5882341346114
4168,2571.1801735046556
4169,1695.7543140629011
4170,2774.1444595102016
4171,1810.451470613025
4172,1203.4622593192385
4173,3187.547557898587
4174,3003.182771836242
4175,2346.6760509200635
4176,1563.0751695207111
4177,2502.1178766159933
4178,2653.1682164621798
4179,1542.0625443144554
4180,3077.819339326616
4181,407.6746079099495
4182,3621.6988579798594
4183,917.6211223385824
4184,1986.0921035663887
4185,4267.657107885803
4186,1023.9342471948898
4187,4289.221658644878
4188,1002.8664486064654
4189,1511.4419719545085
4190,686.1260936689208
4191,858.1115992214418
4192,3345.249698216508
4193,1668.7193625021373
4194,3894.9575410107745
4195,2876.977832611948
4196,3074.8001648924824
4197,3165.313746660672
4198,1549.923011608907
4199,2866.757923433222
4200,2593.582403465213
4201,2832.398188984686
4202,2643.539152810831
4203,3025.447630850666
4204,1861.0505838682143
4205,3177.0517459293214
4206,2011.77496259272
4207,2002.5730795145355
4208,332.45451314336293
4209,3662.179145083084
4210,2028.8093286831247
4211,2580.553876624494
4212,796.363978408591
4213,1990.7071640042957
4214,3865.6888618593084
4215,2955.413832620449
4216,2108.2867979999187
4217,1862.8231790889752
4218,2212.2814893863974
4219,4040.632602952412
4220,961.279952244179
4221,1986.0921035663887
4222,2877.312812532939
4223,1106.0484767125047
4224,1196.4548222751107
4225,2011.2576728542965
4226,1210.1570703790712
4227,1946.3243479468676
4228,1897.068973493718
4229,1619.2275744475537
4230,2590.59318511888
4231,1019.9383140932182
4232,1402.583481635554
4233,1921.6125251513388
4234,1725.2061443451416
4235,1068.3769149547497
4236,2559.4860780360696
4237,2014.3203280553666
4238,827.1075405703924
4239,1399.428401310346
4240,582.9577406461839
4241,3141.700582609601
4242,1436.3488258290713
4243,1436.3488258290713
4244,1496.5810015994732
4245,1522.4747095912937
4246,1993.2299182075794
4247,2018.395487495487
4248,896.32608873333
4249,3051.3530190967767
4250,-589.0530238123367
4251,4166.658874688924
4252,893.0937822185152
4253,371.4511934980992
4254,1770.2811479242455
4255,108.35691145909165
4256,1500.9174877984183
4257,1429.2110111878806
4258,1408.1432125994563
4259,655.5055213089742
4260,2770.0989116471055
4261,3648.1426243048563
4262,2285.8589134369063
4263,2732.6817377498414
4264,972.8435139948169
4265,3973.8712257660636
4266,964.4247240777494
4267,1725.8055507160652
4268,1730.178705000178
4269,2365.3092332464425
4270,3765.2141910239643
4271,1391.8577581241575
4272,3428.5113200846718
4273,3062.6154181686525
4274,3719.7600173610967
4275,1753.260948408276
4276,4176.211648460445
4277,4232.744125463073
4278,2880.4575843665093
4279,3456.7916255146206
4280,3865.020518509693
4281,1791.2057860327347
4282,1912.2375150647922
4283,1952.2330975112855
4284,3394.3472778356295
4285,1783.0031685954116
4286,2365.3092332464425
4287,1914.9920002485715
4288,1896.7009854463324
4289,2023.8504905675263
4290,3274.7445140241434
4291,2475.918223291813
4292,1563.8136804304586
4293,567.0200069581612
4294,2317.4938055978887
4295,3881.329607799132
4296,1725.2061443451416
4297,1984.2991620663438
4298,1843.347295182609
4299,1647.9997939557352
4300,985.5967443291228
4301,2258.280006024588
4302,702.2993923432101
4303,1471.6646908157336
4304,1504.3041573133182
4305,1260.182243432363
4306,1129.6479656802733
4307,2609.442827381688
4308,927.6299986208556
4309,1616.3476540261872
4310,3042.402322400388
4311,3243.912309182157
4312,3300.399091025161
4313,2704.5750452593516
4314,739.1932177687772
4315,369.0588456271304
4316,1725.2061443451416
4317,-811.000570441588
4318,2780.3254066818695
4319,3775.6158893137485
4320,1046.655684844377
4321,2101.045618188512
4322,2352.0213034211083
4323,3144.8453544431713
4324,2369.758294328162
4325,1318.2168814852794
4326,3038.543011327843
4327,970.9631323480162
4328,2703.766920743089
4329,2507.9062497149685
4330,1725.8055507160652
4331,3363.2749079917025
4332,3267.1027335313133
4333,757.2261969867383
4334,3074.8001648924824
4335,665.0582950804962
4336,408.5875254322944
4337,1656.477986064128
4338,1181.711079024482
4339,2624.522183514089
4340,1783.0031685954116
4341,2424.96131007033
4342,3018.3133830494785
4343,940.941966358993
4344,1528.978844091568
4345,1594.4342527904055
4346,3461.585394819784
4347,959.2158838071849
4348,1563.8136804304586
4349,834.7524971791954
4350,2089.032206812409
4351,3871.4299860462597
4352,3547.9610481015643
4353,2359.3614055832472
4354,4033.4947883112213
4355,1326.8909291391933
4356,2579.152591615903
4357,2043.691953934472
4358,794.9845839878752
4359,3533.6352943863603
4360,1052.7002081502287
4361,4031.288395215618
4362,4723.323029350654
4363,1549.923011608907
4364,3908.6710833089733
4365,2703.766920743089
4366,4270.204224620385
4367,2099.56565432325
4368,2936.3928803711638
4369,702.7659380597352
4370,1917.5373657112186
4371,3427.3221695300526
4372,679.2831803409788
4373,1345.2358376899579
4374,2914.5539097956525
4375,3376.322780681674
4376,1129.6479656802733
4377,1033.9567985604658
4378,3533.6352943863603
4379,3935.2710241794903
4380,1735.0228255851293
4381,4242.296899234594
4382,1725.2061443451416
4383,3250.559072928555
4384,3359.244147048858
4385,2801.285280115587
4386,1908.6066095699828
4387,668.2030669140669
4388,3144.8453544431713
4389,1496.2852780556339
4390,3868.833633692879
4391,651.9709284035017
4392,2088.2923878542065
4393,1232.9715552173957
4394,2883.9333374357057
4395,3007.922438967897
4396,2587.6916912656843
4397,1594.4342527904055
4398,1000.556280242952
4399,1704.737752127641
4400,1070.1384425631325
4401,338.59342569279636
4402,990.0521717523602
4403,2214.197796062453
4404,1697.757842327528
4405,2064.146671068669
4406,4132.561083661164
4407,1853.2704053174525
4408,1339.2846800737036
4409,1026.3724344973086
4410,1461.9762735036825
4411,1345.2358376899579
4412,2946.692423153235
4413,3200.009478460739
4414,3892.497784634684
4415,1914.9920002485715
4416,2626.9680192644573
4417,2298.957619031952
4418,-50.82722963783076
4419,1725.8055507160652
4420,899.3457392917755
4421,-387.3684368703056
4422,1511.4419719545085
4423,4088.64096585232
4424,1588.607002087607
4425,1831.5192692014493
4426,2683.630877742012
4427,2886.53060638347
4428,2955.413832620449
4429,1525.8340722579974
4430,565.7600348712832
4431,2089.032206812409
4432,3042.402322400388
4433,950.4947401305151
4434,3169.388906100792
4435,1061.248744043378
4436,1819.1726142896941
4437,2502.1178766159933
4438,347.968435779343
4439,943.3569254893248
4440,2093.5276920708297
4441,3093.696353604431
4442,738.6759722091067
4443,773.9167853994506
4444,3980.2884763652146
4445,1671.8641343357074
4446,2411.4140952892362
4447,1488.1211279340978
4448,2104.994418551658
4449,2536.7314917835597
4450,668.2030669140669
4451,2060.7849926346616
4452,1738.8340775567847
4453,598.1578773633777
4454,2621.0201916012616
4455,238.62949524916306
4456,1364.4926478001757
4457,865.2494138626321
4458,1738.8340775567847
4459,2213.7443692793445
4460,1671.8641343357074
4461,3390.4550558789892
4462,4067.0889701451943
4463,1655.1376085969257
4464,3162.7683811980255
4465,1737.87187387486
4466,2475.1579002294247
4467,2212.2814893863974
4468,925.0983082415113
4469,1436.3488258290713
4470,2614.9694097425677
4471,1759.901876145209
4472,930.6593798842323
4473,3503.014722026414
4474,2271.079662957925
4475,2387.7202128076165
4476,2893.486111207228
4477,1068.3769149547497
4478,1433.204053995501
4479,1718.6677360748745
4480,2261.803928521638
4481,943.3569254893248
4482,2113.4956382704836
4483,3215.5113147858856
4484,3754.7100825333728
4485,3135.2925806716494
4486,2740.027330185268
4487,3187.6628235489834
4488,3835.4480178936346
4489,1416.5037348778571
4490,3165.913153031596
4491,3144.8453544431713
4492,2914.5539097956525
4493,1291.893827680524
4494,1555.7948011727742
4495,1785.6951853096982
4496,3503.014722026414
4497,3772.4711174801782
4498,3895.792144480832
4499,3923.8327784389267
4500,2529.593677142369
4501,1745.8352684602944
4502,1525.8340722579974
4503,3902.929959122022
4504,3423.4435215275444
4505,2501.691240695455
4506,3574.919558889517
4507,3830.9241930805497
4508,3456.7916255146206
4509,2278.2174775991157
4510,3625.592784428419
4511,-486.84129723978094
4512,3904.6504518195434
4513,3738.444317554993
4514,2706.510226471614
4515,886.6326204625984
4516,1528.978844091568
4517,3125.329155160594
4518,2046.2236443138165
4519,2907.5984049718945
4520,2518.8084650287055
4521,1525.8340722579974
4522,1485.8979008140545
4523,3095.675839560684
4524,1755.4063908867884
4525,1535.0169866576393
4526,4059.951155504004
4527,3887.905335456141
4528,3982.110590373348
4529,4263.364697823018
4530,686.1260936689208
4531,1253.3284720807223
4532,689.2708655024915
4533,3857.080649913778
4534,1340.909820423658
4535,1077.2762572043232
4536,2626.3442975222233
4537,1046.655684844377
4538,2580.553876624494
4539,2914.5539097956525
4540,2933.5438320814333
4541,2460.5216495487753
4542,1068.3769149547497
4543,3336.8085877618632
4544,2645.5899821025137
4545,506.6758803709634
4546,3444.3416054326494
4547,2108.2867979999187
4548,1887.5161997221956
4549,1773.450394823889
4550,3259.2802166052247
4551,2382.6418757810548
4552,1522.4747095912937
4553,3221.64388332773
4554,2423.2805522860617
4555,2616.6854327896967
4556,3765.2141910239643
4557,741.0431676075178
4558,2767.9906337353923
4559,2606.4521434367393
4560,2589.10320025951
4561,2101.045618188512
4562,741.0431676075178
4563,2801.285280115587
4564,2697.333125845973
4565,3449.86375814515
4566,3935.2710241794903
4567,2062.9071197108824
4568,3257.561189506319
4569,3828.957899323182
4570,3287.456053720047
4571,41.802788624665524
4572,3165.913153031596
4573,2767.9906337353923
4574,4289.221658644878
4575,512.0522453554248
4576,3829.557305694106
4577,632.1846772885634
4578,2224.2760612187576
4579,603.5906278446179
4580,3221.64388332773
4581,3018.309816209476
4582,1594.4342527904055
4583,3330.010108440812
4584,1999.2807000662738
4585,2655.6470227499317
4586,3427.3221695300526
4587,3555.5774766305335
4588,2028.8093286831247
4589,2054.1960624250637
4590,875.7028298512181
4591,-515.6135167479621
4592,3821.8200846819923
4593,3533.6352943863603
4594,1730.178705000178
4595,3137.707539801981
4596,2880.4575843665093
4597,2770.999687676631
4598,1853.4184086944374
4599,1182.5505071055086
4600,1857.7320744913648
4601,4046.302275179842
4602,3194.072291085551
4603,1755.081011207051
4604,1433.204053995501
4605,2501.1349839539666
4606,1767.4198022628918
4607,1449.3773526697908
4608,2697.333125845973
4609,2481.3785664093766
4610,2966.583468128732
4611,1976.1784547631273
4612,2217.3425678960234
4613,2101.3877683313826
4614,971.5625387189397
4615,2879.8581779955857
4616,334.3466672603326
4617,1946.9089915903237
4618,3184.4027860650162
4619,1361.214104296201
4620,658.6502931425448
4621,3512.567495797936
4622,3572.9116223851333
4623,2027.9482612670097
4624,742.3379896023476
4625,3385.1742324583793
4626,616.7442759604617
4627,3336.8085877618632
4628,2014.3203280553666
4629,2921.2846922231815
4630,3324.3698051048405
4631,718.7322420817368
4632,33.112299886773755
4633,1260.182243432363
4634,2677.728495460097
4635,2740.982225046638
4636,3825.895244122112
4637,738.497802144871
4638,2522.973327877979
4639,2737.13079883156
4640,-1342.8459514662427
4641,2089.032206812409
4642,1656.477986064128
4643,3723.2441808377985
4644,3809.712214742892
4645,3158.7753383904055
4646,2072.4598934824053
4647,3206.9085081292747
4648,1858.2493642297882
4649,1775.0120845242795
4650,993.3136748349433
4651,794.9845839878752
4652,1738.8340775567847
4653,-79.7278451898204
4654,1308.6641077137567
4655,823.9627687368219
4656,3863.653631123249
4657,1364.4926478001757
4658,1518.6962576168066
4659,1057.5562875282342
4660,2089.032206812409
4661,3989.0096200418834
4662,1458.0999619450745
4663,2089.032206812409
4664,1757.9440640736477
4665,659.5632106648898
4666,2588.178225988548
4667,1520.9947457260312
4668,2201.3516987750163
4669,704.3426368794519
4670,1527.9968623037946
4671,165.18998818478843
4672,2176.5586022537555
4673,4101.185295574337
4674,2892.826096844633
4675,2081.1545732130153
4676,513.388326395333
4677,2512.485673492187
4678,1049.0706439747084
4679,3042.402322400388
4680,2870.1749978917483
4681,1819.8859693018385
4682,984.5910655596585
4683,-332.42348723037315
4684,2302.950661839572
4685,-764.8119318484102
4686,1803.8047068666265
4687,506.2505117541428
4688,3935.2710241794903
4689,1248.6178648511084
4690,1091.8693164033248
4691,2683.1893824512026
4692,1429.2110111878806
4693,3896.790194697469
4694,2598.8613267739674
4695,2004.6371479515292
4696,3795.7919615005894
4697,1612.354611218567
4698,2043.9134759503024
4699,1739.3526037961306
4700,2715.1565458670716
4701,971.5625387189397
4702,2532.7384489759397
4703,950.4947401305151
4704,2965.1035042634685
4705,1003.7010520765224
4706,668.2030669140669
4707,3982.110590373348
4708,1027.076128734409
4709,3326.8653366072413
4710,1959.132127179821
4711,3934.918884467028
4712,1153.6222412226327
4713,-1932.095625204364
4714,2171.9043527428075
4715,2583.4987000573724
4716,2591.6485657221565
4717,1983.569349363105
4718,1274.5663166859983
4719,479.9837879604273
4720,2509.2556912571836
4721,4114.280676051517
4722,155.63721441326624
4723,3775.6158893137485
4724,2573.733804073618
4725,3513.957103295734
4726,2801.285280115587
4727,2255.23834107696
4728,1883.143806580747
4729,3841.7011400878973
4730,1960.9783180459328
4731,1174.690039811057
4732,3015.8215471344174
4733,-849.5814828164548
4734,1470.2063662855599
4735,1378.5610080724769
4736,878.4030619784759
4737,2564.857381968137
4738,1988.8589906647458
4739,2072.4598934824053
4740,2306.0954336731425
4741,-661.1447019643759
4742,1685.2502055723094
4743,3286.30226208355
4744,3435.723826926196
4745,860.1663002327577
4746,3049.3174417005275
4747,3697.7756529126764
4748,2617.3843688728994
4749,3948.014264944205
4750,3712.622202719907
4751,775.9600299356924
4752,2276.328750924747
4753,2720.815883564729
4754,3175.220311190404
4755,4232.744125463073
4756,1970.5084805580923
4757,1525.8340722579974
4758,3865.0219841083085
4759,1714.1722508164542
4760,847.3562924638254
4761,3503.014722026414
4762,865.2494138626321
4763,1081.4724276584102
4764,2120.6334529116743
4765,1339.2846800737036
4766,2004.2626558443646
4767,3275.7251894052233
4768,1843.347295182609
4769,787.8467693466849
4770,179.11997213202264
4771,3187.547557898587
4772,-661.1447019643759
4773,230.78537285997976
4774,2448.7632754780166
4775,1057.6884224811618
4776,2464.875313754664
4777,1946.9089915903237
4778,1692.040206522548
4779,-167.91730150148598
4780,4101.45097362125
4781,2857.5523590668267
4782,1746.1231337670856
4783,1232.9715552173957
4784,831.607725345625
4785,2955.413832620449
4786,3178.9416798723146
4787,3972.347142170682
4788,2132.8040200696028
4789,2886.039125167253
4790,2990.030613924438
4791,730.2662206001702
4792,1902.6453453368167
4793,2587.241254971425
4794,1464.146764698051
4795,4155.160765498797
4796,3358.215721670427
4797,1412.1362554070768
4798,3161.3890150459297
4799,1052.1757481899256
4800,4395.534783501184
4801,388.2998058329411
4802,3829.557305694106
4803,1607.2442605593385
4804,801.5089702424183
4805,2520.031172665915
4806,357.5212095508649
4807,1721.3100654576447
4808,1740.9142934965212
4809,1740.9142934965212
4810,2925.888771880572
4811,1757.109460603591
4812,-167.91730150148598
4813,1811.9314344782877
4814,1908.6066095699828
4815,2605.276498933799
4816,999.7216767728949
4817,868.8502882069538
4818,1804.0709671838358
4819,1957.4131000809155
4820,1522.4747095912937
4821,1697.757842327528
4822,1701.5929802940707
4823,1397.607546165908
4824,994.2025109424758
4825,3612.9159718618157
4826,1433.204053995501
4827,1785.3994617658589
4828,1520.9947457260312
4829,1656.477986064128
4830,1896.7009854463324
4831,3345.249698216508
4832,1023.9342471948898
4833,689.2708655024915
4834,1870.464736277743
4835,2046.2236443138165
4836,3829.557305694106
4837,741.6425739784418
4838,2969.0864464070987
4839,3021.458154883049
4840,3192.8716638195483
4841,2624.522183514089
4842,-384.7951957063232
4843,2623.679859334062
4844,1488.7205343050214
4845,3438.334561162846
4846,728.0804369890842
4847,3141.700582609601
4848,2717.542964108399
4849,1792.5372764070491
4850,2411.809152158526
4851,2623.8232474308866
4852,2650.5602362030086
4853,1528.978844091568
4854,3252.0390367938185
4855,2278.2174775991157
4856,2448.7632754780166
4857,2643.539152810831
4858,716.450506818552
4859,2994.690160619222
4860,2737.13079883156
4861,3205.189481030369
4862,1325.9901531096673
4863,3233.8684845158427
4864,565.4487545523783
4865,2055.1544004550515
4866,4058.020393492374
4867,3562.407513894542
4868,2597.651736152659
4869,1549.296427142588
4870,1364.132026401907
4871,621.4077302812158
4872,3915.6831894563275
4873,2066.6920365313163
4874,3829.557305694106
4875,1716.9391379148112
4876,2636.9186279080636
4877,1330.0357009727634
4878,2185.815169156557
4879,1464.5079638830268
4880,621.4077302812158
4881,2337.066358567775
4882,940.4662156645796
4883,3919.839735631307
4884,1253.3284720807223
4885,3659.689109857562
4886,3006.1123971649295
4887,3093.696353604431
4888,1160.8798770653566
4889,3512.567495797936
4890,1656.477986064128
4891,1509.7214792569882
4892,3513.957103295734
4893,2985.398294997713
4894,1793.7608822003122
4895,2683.630877742012
4896,1549.923011608907
4897,2668.835619249816
4898,3318.2487919511796
4899,1410.2053483176937
4900,3101.1947896438905
4901,2985.398294997713
4902,2185.815169156557
4903,1534.9247296732647
4904,3829.557305694106
4905,4063.9441983116235
4906,1605.2975905003202
4907,1465.3425673530835
4908,709.9037527009255
4909,2004.6371479515292
4910,3414.3413765876508
4911,3994.2184603124483
4912,1960.9783180459328
4913,3536.929307011815
4914,1488.9713287966588
4915,1511.4419719545085
4916,1988.8589906647458
4917,1368.0568995818849
4918,2511.6706503875153
4919,1090.6231539526432
4920,2672.337611162644
4921,4645.06418061634
4922,1695.1849783561183
4923,3359.244147048858
4924,2933.5438320814333
4925,2662.7209902337017
4926,1509.7214792569882
4927,1339.2846800737036
4928,2089.032206812409
4929,3888.5047418270647
4930,466.88840748325003
4931,3248.179725721274
4932,3250.385656729904
4933,2709.4052922267056
4934,2520.031172665915
4935,651.5124785013545
